stim_folder,wav_file,pred_original,pred_metamer,match_distance,metamer_wav
26_stim506_hindi_orig_splits,26_stim506_hindi_orig_01_04.wav, WIH ASERGINN ME THINGLINDN B F,THEIW WITH E,0.278847,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/26_stim506_hindi_orig_splits/26_stim506_hindi_orig_01_04/metamer_audio.wav
26_stim506_hindi_orig_splits,26_stim506_hindi_orig_04_07.wav,IN WAN ANYPUN UP WITH YE DOBAT,ME BE,0.314175,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/26_stim506_hindi_orig_splits/26_stim506_hindi_orig_04_07/metamer_audio.wav
26_stim506_hindi_orig_splits,26_stim506_hindi_orig_07_10.wav,A THEU WANT MINUTR ON O  THIN THE EGA,YOU AT  O  ,0.229191,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/26_stim506_hindi_orig_splits/26_stim506_hindi_orig_07_10/metamer_audio.wav
27_stim508_russian_orig_splits,27_stim508_russian_orig_01_04.wav,BHUIN NEUR WARSH WAS THOWHERE THEY WILL FINT,THE AND YOU DON  PE,0.336920,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/27_stim508_russian_orig_splits/27_stim508_russian_orig_01_04/metamer_audio.wav
27_stim508_russian_orig_splits,27_stim508_russian_orig_04_07.wav,WAI YOUR PODY WHAT SHE WEATS WASE, ,0.278627,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/27_stim508_russian_orig_splits/27_stim508_russian_orig_04_07/metamer_audio.wav
27_stim508_russian_orig_splits,27_stim508_russian_orig_07_10.wav,I NEED HIBOBRY NEEDS UP MY , I EO TE TEE MY AWE,0.310380,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/27_stim508_russian_orig_splits/27_stim508_russian_orig_07_10/metamer_audio.wav
28_stim512_heart_beat_orig_splits,28_stim512_heart_beat_orig_01_04.wav,, ,0.069163,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/28_stim512_heart_beat_orig_splits/28_stim512_heart_beat_orig_01_04/metamer_audio.wav
28_stim512_heart_beat_orig_splits,28_stim512_heart_beat_orig_04_07.wav,,I  ,0.068044,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/28_stim512_heart_beat_orig_splits/28_stim512_heart_beat_orig_04_07/metamer_audio.wav
28_stim512_heart_beat_orig_splits,28_stim512_heart_beat_orig_07_10.wav,, ,0.066698,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/28_stim512_heart_beat_orig_splits/28_stim512_heart_beat_orig_07_10/metamer_audio.wav
29_stim72_cello_orig_splits,29_stim72_cello_orig_01_04.wav,OU OU O KNO NOW,,0.167273,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/29_stim72_cello_orig_splits/29_stim72_cello_orig_01_04/metamer_audio.wav
29_stim72_cello_orig_splits,29_stim72_cello_orig_04_07.wav, KNOU KNOW,,0.200302,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/29_stim72_cello_orig_splits/29_stim72_cello_orig_04_07/metamer_audio.wav
29_stim72_cello_orig_splits,29_stim72_cello_orig_07_10.wav, I TO THO OO,I I WO,0.206872,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/29_stim72_cello_orig_splits/29_stim72_cello_orig_07_10/metamer_audio.wav
30_stim78_chimes_in_the_wind_orig_splits,30_stim78_chimes_in_the_wind_orig_01_04.wav, HIT  T SI,E E KO O O,0.132639,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/30_stim78_chimes_in_the_wind_orig_splits/30_stim78_chimes_in_the_wind_orig_01_04/metamer_audio.wav
30_stim78_chimes_in_the_wind_orig_splits,30_stim78_chimes_in_the_wind_orig_04_07.wav,THO,,0.215297,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/30_stim78_chimes_in_the_wind_orig_splits/30_stim78_chimes_in_the_wind_orig_04_07/metamer_audio.wav
30_stim78_chimes_in_the_wind_orig_splits,30_stim78_chimes_in_the_wind_orig_07_10.wav,A HA,,0.209578,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/30_stim78_chimes_in_the_wind_orig_splits/30_stim78_chimes_in_the_wind_orig_07_10/metamer_audio.wav
31_stim80_chopping_food_orig_splits,31_stim80_chopping_food_orig_01_04.wav,,,0.034901,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/31_stim80_chopping_food_orig_splits/31_stim80_chopping_food_orig_01_04/metamer_audio.wav
31_stim80_chopping_food_orig_splits,31_stim80_chopping_food_orig_04_07.wav,,,0.040963,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/31_stim80_chopping_food_orig_splits/31_stim80_chopping_food_orig_04_07/metamer_audio.wav
31_stim80_chopping_food_orig_splits,31_stim80_chopping_food_orig_07_10.wav,,,0.051028,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/31_stim80_chopping_food_orig_splits/31_stim80_chopping_food_orig_07_10/metamer_audio.wav
32_stim83_cicadas_orig_splits,32_stim83_cicadas_orig_01_04.wav,STRS, TI,0.321208,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/32_stim83_cicadas_orig_splits/32_stim83_cicadas_orig_01_04/metamer_audio.wav
32_stim83_cicadas_orig_splits,32_stim83_cicadas_orig_04_07.wav,STER, I,0.284524,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/32_stim83_cicadas_orig_splits/32_stim83_cicadas_orig_04_07/metamer_audio.wav
32_stim83_cicadas_orig_splits,32_stim83_cicadas_orig_07_10.wav,, I ,0.317882,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/32_stim83_cicadas_orig_splits/32_stim83_cicadas_orig_07_10/metamer_audio.wav
33_stim86_clock_ticking_orig_splits,33_stim86_clock_ticking_orig_01_04.wav,,,0.060883,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/33_stim86_clock_ticking_orig_splits/33_stim86_clock_ticking_orig_01_04/metamer_audio.wav
33_stim86_clock_ticking_orig_splits,33_stim86_clock_ticking_orig_04_07.wav,,,0.058120,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/33_stim86_clock_ticking_orig_splits/33_stim86_clock_ticking_orig_04_07/metamer_audio.wav
33_stim86_clock_ticking_orig_splits,33_stim86_clock_ticking_orig_07_10.wav,,,0.063876,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/33_stim86_clock_ticking_orig_splits/33_stim86_clock_ticking_orig_07_10/metamer_audio.wav
34_stim92_country_song_orig_splits,34_stim92_country_song_orig_01_04.wav,THATS ERE'SOE IR SOLRA, I,0.401414,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/34_stim92_country_song_orig_splits/34_stim92_country_song_orig_01_04/metamer_audio.wav
34_stim92_country_song_orig_splits,34_stim92_country_song_orig_04_07.wav,O MOR ITS A MON,I  I,0.407702,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/34_stim92_country_song_orig_splits/34_stim92_country_song_orig_04_07/metamer_audio.wav
34_stim92_country_song_orig_splits,34_stim92_country_song_orig_07_10.wav,E BEEN THE PAN NOWHERE FOR, E OT T WIN,0.381609,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/34_stim92_country_song_orig_splits/34_stim92_country_song_orig_07_10/metamer_audio.wav
35_stim97_crickets_orig_splits,35_stim97_crickets_orig_01_04.wav,O,,0.372511,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/35_stim97_crickets_orig_splits/35_stim97_crickets_orig_01_04/metamer_audio.wav
35_stim97_crickets_orig_splits,35_stim97_crickets_orig_04_07.wav,O,,0.381106,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/35_stim97_crickets_orig_splits/35_stim97_crickets_orig_04_07/metamer_audio.wav
35_stim97_crickets_orig_splits,35_stim97_crickets_orig_07_10.wav,O,,0.374647,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/35_stim97_crickets_orig_splits/35_stim97_crickets_orig_07_10/metamer_audio.wav
36_stim999_jazz_drums_orig_splits,36_stim999_jazz_drums_orig_01_04.wav, OOOOOO,I,0.216867,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/36_stim999_jazz_drums_orig_splits/36_stim999_jazz_drums_orig_01_04/metamer_audio.wav
36_stim999_jazz_drums_orig_splits,36_stim999_jazz_drums_orig_04_07.wav,  O HO OO,,0.300599,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/36_stim999_jazz_drums_orig_splits/36_stim999_jazz_drums_orig_04_07/metamer_audio.wav
36_stim999_jazz_drums_orig_splits,36_stim999_jazz_drums_orig_07_10.wav,O,,0.229277,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/36_stim999_jazz_drums_orig_splits/36_stim999_jazz_drums_orig_07_10/metamer_audio.wav
37_stim998_saxophone_solo_orig_splits,37_stim998_saxophone_solo_orig_01_04.wav,THO,,0.189994,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/37_stim998_saxophone_solo_orig_splits/37_stim998_saxophone_solo_orig_01_04/metamer_audio.wav
37_stim998_saxophone_solo_orig_splits,37_stim998_saxophone_solo_orig_04_07.wav,,,0.198402,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/37_stim998_saxophone_solo_orig_splits/37_stim998_saxophone_solo_orig_04_07/metamer_audio.wav
37_stim998_saxophone_solo_orig_splits,37_stim998_saxophone_solo_orig_07_10.wav, THA THAR THA, THAR ,0.185227,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/37_stim998_saxophone_solo_orig_splits/37_stim998_saxophone_solo_orig_07_10/metamer_audio.wav
38_stim997_acoustic_guitar_orig_splits,38_stim997_acoustic_guitar_orig_01_04.wav,YOE HAVE O, TI  TI,0.329424,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/38_stim997_acoustic_guitar_orig_splits/38_stim997_acoustic_guitar_orig_01_04/metamer_audio.wav
38_stim997_acoustic_guitar_orig_splits,38_stim997_acoustic_guitar_orig_04_07.wav,TA  THOW, TI,0.344444,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/38_stim997_acoustic_guitar_orig_splits/38_stim997_acoustic_guitar_orig_04_07/metamer_audio.wav
38_stim997_acoustic_guitar_orig_splits,38_stim997_acoustic_guitar_orig_07_10.wav, ON O E,I,0.305552,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/38_stim997_acoustic_guitar_orig_splits/38_stim997_acoustic_guitar_orig_07_10/metamer_audio.wav
39_stim996_spanish_vocal_orig_splits,39_stim996_spanish_vocal_orig_01_04.wav,E THI , ,0.271754,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/39_stim996_spanish_vocal_orig_splits/39_stim996_spanish_vocal_orig_01_04/metamer_audio.wav
39_stim996_spanish_vocal_orig_splits,39_stim996_spanish_vocal_orig_04_07.wav,DON'T NEE FOR, YO TE O,0.293931,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/39_stim996_spanish_vocal_orig_splits/39_stim996_spanish_vocal_orig_04_07/metamer_audio.wav
39_stim996_spanish_vocal_orig_splits,39_stim996_spanish_vocal_orig_07_10.wav,WIN A SIN DOWN  ME,W I TIR,0.337788,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/39_stim996_spanish_vocal_orig_splits/39_stim996_spanish_vocal_orig_07_10/metamer_audio.wav
40_stim995_rap_music_orig_splits,40_stim995_rap_music_orig_01_04.wav, BIT OF FREE STARS TAN MI GETHER, T AGERTHERHER,0.164191,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/40_stim995_rap_music_orig_splits/40_stim995_rap_music_orig_01_04/metamer_audio.wav
40_stim995_rap_music_orig_splits,40_stim995_rap_music_orig_04_07.wav,WEGET TO WAN A GAO AN  WAS,ME O WHAT O ODON  ,0.204919,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/40_stim995_rap_music_orig_splits/40_stim995_rap_music_orig_04_07/metamer_audio.wav
40_stim995_rap_music_orig_splits,40_stim995_rap_music_orig_07_10.wav,THEY'LL BE THE COLES IS NO DAY YOUNG I,T ME  DAR YOUG AG,0.234370,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/40_stim995_rap_music_orig_splits/40_stim995_rap_music_orig_07_10/metamer_audio.wav
41_stim994_english_vocal_orig_splits,41_stim994_english_vocal_orig_01_04.wav,TOQLERMENTINE IN SAING OALL ME,YO WEA ME ION A,0.202175,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/41_stim994_english_vocal_orig_splits/41_stim994_english_vocal_orig_01_04/metamer_audio.wav
41_stim994_english_vocal_orig_splits,41_stim994_english_vocal_orig_04_07.wav,E MORE ALL THE ACCESSS, EA TE I,0.315857,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/41_stim994_english_vocal_orig_splits/41_stim994_english_vocal_orig_04_07/metamer_audio.wav
41_stim994_english_vocal_orig_splits,41_stim994_english_vocal_orig_07_10.wav,YEHARL FOR ME, WO H  ,0.254650,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p003_initnoise_gl64_seed2_eps1000p0/41_stim994_english_vocal_orig_splits/41_stim994_english_vocal_orig_07_10/metamer_audio.wav
